Unnamed: 0,Video ID,Title,Channel,Upload date,Stock,Summary,Company,Symbol,Sentiment
143,rO8lwRfAP0I,"Disney activist investor urges company to create CTO role, says company suffers from AI mediocrity",Yahoo Finance,2024-02-26 22:21:46+00:00,32,"Activist investor blackwells capital is urging the entertainment giant to create the role of chief technology officer. The shareholder meeting is april 3rd, so we don't have to wait too much longer to figure out how this all ends. yahoo finances. alexander canal is here with the detail.",Disney,DIS,1
144,Yf0eBfN-k-s,"Microsoft announces deal with Mistral, expanding AI portfolio",Yahoo Finance,2024-02-27 16:16:13+00:00,0,"Microsoft has announced a new multi-year partnership with a french ai startup. dan hy joins us now with more dan. hy: This is a way for them to kind of get a little scrutiny off their back, for when it comes to uh its closed ties to open ai.",Microsoft,MSFT,2
145,jycefS6h2Js,"Autodesk CEO talks earnings, and using AI technology to produce 'meaningful outcomes'",Yahoo Finance,2024-03-01 18:44:57+00:00,158,"autodesk shares climbing higher today after reporting an 11% jump in revenue from a year ago, also issuing strong guidance. the company doubling down on its generative ai efforts through new technologies. we want to bring in andrew annos. how big of a catalyst it could be for the company.  andrew, it's good to see you today. congratulations on another strong quarter here from the company. so your sales were up 11%. the in the latest this quarter. you're across multiple industries. talk to us just about what the underlying demand looks like for your products and services. Autocad standalone autocad is now less than 20% of the companies revenue. One of the things it's definitely unlocking that- that next phase of growth- is this move to integrate the design and make life cycles together. healthc care is absolutely one of the growth segments for our solutions.",Autodesk,ADSK,2
146,kEIPb2zU5F0,"Apple cancels plans for car, here are 3 things it should focus on now",Yahoo Finance,2024-02-28 16:40:34+00:00,1,"Apple's long rumored entry into the ev space has reportedly been scrapped. According to bloomberg, the tech giants is, and its electric vehicle division that it spent a decade of time building billions of dollars and put over 2,000 workers on, is being sunset, or at least reallocated. So what should the company, with almost $40 billion in operating cash flow, be spending its money on? iReporter says he hasn't seen a killer app for generative ai yet. He says Google and Samsung have rolled out some features, but they're mostly for photos. Apple, he says, will be able to hire the right people and start working this out.",Apple,AAPL,1
147,N6gqn64_AOc,Boeing eyes Spirit AeroSystems buyout amid safety concerns,Yahoo Finance,2024-03-04 19:45:00+00:00,78,Boeing is in talks about a potential reacquisition of spirit aeros systems. The company is a key supplier for the 737 maxjet. This potential deal comes as boeing faces a lawsuit from passengers who were on the alaska airlines flight when a section of the 737 blew out shortly following a takeoff.,Boeing,BA,1
148,fN3rWdkznsk,Disney and Reliance merging India media businesses in $8.5 billion deal,Yahoo Finance,2024-02-28 17:41:33+00:00,32,"Disney announces it is merging its india tv and streaming business with the country's top conglomerate, reliance industries. The deal will create an8 a5 billion doll entertainment giant, with reliance and its affiliates holding more than a 60% stake, disney holding about a 37% stake within this new join venture.",Disney,DIS,1
149,rRZOoVYQWRg,Lowe's Q4 earnings beat on top and bottom lines but sales fall on declining DIY demand,Yahoo Finance,2024-02-27 19:48:06+00:00,57,"The fourth quarter was down, but we knew that and was actually down a little bit, uh, less than expected. as relates to the outlook next year, again, we knew they'd guide to a lower number in 2024 than in 20- 23. uh, we think they're sort of, you know, doing well internally, against a tough macro backdrop.  lowe's is taking share in pro now, to be fair, from a smaller base relative to uh to home depot, but uh, pro is probably uh would be considered a bright spot in inlowe's quarter. again, uh posit or flat. i should say um, better, better than uh,better than the industry. michael baker, great to get your insight here this morning.",Lowe,LOW,0
150,E-rjp2TQDhw,"What Macy's, Lowe's Q4 results mean for the future of retail",Yahoo Finance,2024-02-28 01:00:05+00:00,57,,Lowe,LOW,1
151,kGwqaeEJoxg,How Netflix disrupted cable and changed the way the world watches TV and movies,Yahoo Finance,2024-03-09 15:00:42+00:00,27,"In 1997, mark randolph and reed hastings founded in scots valley, california. 3 years later, netflix launched its monthly subscription concept. in 2002, the company launched its ipo selling 5.5 million shares at $15 each. 5 years later,. netflix announced that it would debut streaming video while retaining its dvd rental service. in 2015, netNetflix shares surged to an all-time high- over $100 per share. that was growth",Netflix,NFLX,1
152,pnO7e16QveA,EU regulators take an interest in Apple-Epic Games dispute,Yahoo Finance,2024-03-07 19:45:04+00:00,1," eu regulators are set to question apple on its recent feud with epic games and its app store rules. epic wanted to provide consumers with a thirdparty means of purchasing items inside of games. When epic went ahead and did that on their own, apple basically pulled fortnite and suspended epic games from being able to use the app store. what the eu is looking at in terms of the disproportionate or proportionate reaction that apple had? Are we expecting to see more of these sorts of these challenges when it comes to the app store and apple trying to maintain its dominance while still trying to stay within the rules here?",Apple,AAPL,1
153,-bNfUt5kLFE,How Starbucks turned fast coffee into a $36 billion business,Yahoo Finance,2024-03-09 21:00:00+00:00,88,"Starbucks was founded in 1971 by jerry baldwin, zev zagel and gordon balker. in 2023 alone, the coffee chain generated almost $36 billion in revenue. with over 35,000 stores in 80 different countries, starbucks has created this perception of being an affordable luxury for the past 40 years.",Starbucks,SBUX,1
154,KE6rfkyuySQ,How Fox stands to benefit from new sports streaming venture,Yahoo Finance,2024-02-25 01:00:13+00:00,418,"Fox's planned sports streaming bundle with warner brothers discovery in disney's espn. Analysts say it's going to bring in cord cutters, cord nevers that have never had a ptv subscription and it's actually going to be positive for stock, for the stock. jason: What's your best guess about what the the price of this service would be? you know some of the the reports i've seen- i'm sure you've seen the same ones- maybe 40 to 50 per month. it sounds kind of pricey, but what do you think? well, i just added up all the affiliate fees that they're getting today, um that are for those linear channels that are going in the bundle um, and then marked it up 35%",Fox,FOXA,2
155,KE6rfkyuySQ,How Fox stands to benefit from new sports streaming venture,Yahoo Finance,2024-02-25 01:00:13+00:00,420,"Fox's planned sports streaming bundle with warner brothers discovery in disney's espn. Analysts say it's going to bring in cord cutters, cord nevers that have never had a ptv subscription and it's actually going to be positive for stock, for the stock. jason: What's your best guess about what the the price of this service would be? you know some of the the reports i've seen- i'm sure you've seen the same ones- maybe 40 to 50 per month. it sounds kind of pricey, but what do you think? well, i just added up all the affiliate fees that they're getting today, um that are for those linear channels that are going in the bundle um, and then marked it up 35%",Fox,FOX,2
156,SiIlquPwyh4,"Airline sector: Lower fares, Boeing concerns, China recovery are three themes for investors to watch",Yahoo Finance,2024-02-27 20:25:39+00:00,78,"boeing recently made headlines again bringing the question of air safety back to the four. then there are regular concerns for the sector, from geopolitical instability to the level of demand from the world's second biggest economy. so how are you spending, where are you going and how does the sector perform from here? yahoo finances travel guide 2024- industry insides has your captain speaking.",Boeing,BA,1
157,HjGryIH_8CE,Warren Buffett: Top takeaways from Berkshire Hathaway’s annual shareholder letter #shorts,Yahoo Finance,2024-02-27 17:36:18+00:00,6,"buffett's annual letter to berkshire hathway shareholders. company reported record profits in 2023, as well as cash holdings that hit a record for the fourth quarter. i think we'll probably see more on the stock investment front. then we will outright acquisitions.",Berkshire,BRK-B,1
158,amDiL8-6W8Q,"Best Buy Q4 earnings: Analyst says, Expect growth starting in Q3 into 2025'",Yahoo Finance,2024-02-29 17:43:17+00:00,376,"best buy reporting fourth quarter sales that were better than feared, prompting the positive stock reaction. enterprise comparable sales declined 4.8% during the quarter. that's compared to estimates of 5.3% of a decline, the retailer also increasing its quarterly dividend. overall, the business outlook anticipates industry sales stabilization this year. where in the key categories that that you're tracking are going to really prove that best buy can get back to some of it, its golden days, if, if you will. appliances that still got hit hard in this most recent quarter, uh, and we're still looking across where the consumer environment actually leads some of the spending back into the categories that were distressed. i think we're going to continue to see pressure in categories like appliances and home theater.",Best Buy,BBY,2
159,FC5vVPrIK1s,"Portfolio positioning tips, why to be careful with AI, plus the latest on Berkshire Hathaway",Yahoo Finance,2024-02-26 17:15:03+00:00,6," brian jacobson, who is the annex wealth management chief economist and strategist, brian, thanks so much for taking the time this morning. i also want to bring up what we heard from berkshire hathway over the weekend. they have a record set of cashier: 167.5 billion.",Berkshire,BRK-B,1
160,trmdZ7HiFZk,"Tesla to unveil Roadster in 2025, Elon Musk says",Yahoo Finance,2024-02-28 22:44:11+00:00,11,"The tesla roadster was unveiled in 2017 and the company promised it would be the fastest car ever made, but it never made it to production until now. After six years, ceo elon musk says the long delay electric sports car will begin shipments next year. pr suenan has the details. The tesla roadster is a $5,000 deposit, but then within 10 days, you got a c cougher- 45,000 for a full, for a 50,000. The car when it came, when it was- when 2017 it was said to be a $200,000 msrp and 250k for that founders edition. i think this. these are just halo cars that bring people in.",Tesla,TSLA,1
161,b--6hZw5WYg,AT&T offers $5 credit to customers impacted by outage,Yahoo Finance,2024-02-26 16:40:23+00:00,70," at&t is offering a $5 credit to those impacted by last thursday's outage, which cut off connection for users for about 7 hours across the united states. shares are down by about 1% here on the day. perhaps investors just pricing in what this potentially means for the balance sheet, but at the end of the day, i think, it could have a bit of an impact.",AT&T,T,0
162,fc77lPyWfWE,Why @Apple canceled its EV plans #shorts,Yahoo Finance,2024-02-29 20:52:25+00:00,1,"Apple's profit margin is about 26%. we know what their devices are, but really that's a lot of intellectual property. toyota- probably the best run car company in the world- is 10% profit margin. then gm and ford are in the single digits and it's just a complicated business.",Apple,AAPL,1
163,_HR20pgrUwQ,"Tesla's Supercharger network now open to Ford owners, here's how it works",Yahoo Finance,2024-03-01 03:00:30+00:00,169,"starting today, ford ev owners will be able to access tesla's supercharger network with the use of an adapter. Depending on the car's ability to act to, to basically intake a high voltage charge, and the lightning can do that, it'll be. just as as fast as any other car.",Ford,F,1
164,_HR20pgrUwQ,"Tesla's Supercharger network now open to Ford owners, here's how it works",Yahoo Finance,2024-03-01 03:00:30+00:00,11,"starting today, ford ev owners will be able to access tesla's supercharger network with the use of an adapter. yo finances pre sub maranian checked it out firsthand and joins us now for more pr. Depending on the car's ability to act to, to basically intake a high voltage charge, and the lightning can do that, it'll be. just as as fast as any other car.",Tesla,TSLA,1
165,dT6yRDhpU_k,Nevada AG discusses why the FTC is suing to block Kroger acquisition of Albertsons,Yahoo Finance,2024-02-28 21:02:49+00:00,217,"The federal trade commission and a coalition of attorneys general are suing to block kroger's $25 billion acquisition of alberton. nine states are currently scrutinizing the grocery stores mega merger. Among them is nevada attorney general, aon ford, who believes that the deal would create an anti-competitive marketplace. ",Kroger,KR,0
166,uLy-zP1bPbM,@NVIDIA is the ‘clear AI leader:’ Expert #shorts,Yahoo Finance,2024-03-04 22:08:06+00:00,2,"The next group of semiconductors that's going to have the the the ai mention is going to be memory and specifically dram. Micron is the top pick on the dam space for us. i guess in in this sort of uh instantaneous market, they almost yesterday's news.",NVIDIA,NVDA,1
167,ZH3Pkty7ThA,@Apple hit with $2B EU fine: What to know 💵 #shorts,Yahoo Finance,2024-03-07 03:30:12+00:00,1,Apple is being fined $2 billion by the European Commission for violating antitrust laws. The European Commission said that apple violated the eu's antitrust laws with its music streaming service. Apple says that the ec failed to uncover any credible evidence of consumer harm. The company plans to appeal the decision.,Apple,AAPL,0
168,gZdi5V4WX0I,Can @NVIDIA meet the AI demand? #shorts,Yahoo Finance,2024-02-28 15:59:55+00:00,2,"i expect the n Nvidia and its partners to continue to add capacity in the months and quarters ahead. i i think competition in this market will remain fierce. i think we'll see good growth through the rest of this year, into next year, as supply continues to come online.",NVIDIA,NVDA,2
169,R8gFGEIe_q0,@CapitalOne-@Discover merger: Fed Chair Powell testifies #shorts,Yahoo Finance,2024-03-07 21:30:01+00:00,256,"just learned of another mega merger involving capital one and discover, which would create the sixth largest us commercial bank with a major role in the credit card market. unbridled market consolidation poses great risk to consumers and entrepreneurs. what is the status of your updates to the merger review process and does the fed plan to convene public hearings on the capitalOne and discover merger?",Discover,DFS,1
170,Z7lvTsV5nIc,"Target CFO talks Q4 earning, company plans for future growth, and 'resilient consumer'",Yahoo Finance,2024-03-05 17:33:19+00:00,107,"big moment for investors in target. the discounter blew away fourth quarter profit estimates and we'll share a lot about its ford outlook at a key new york city investor day. let's get to target coo, michael fideli. michael, great to see you, as always, thank you for joining us. how much costs are there left to pull out of the target model? one of the things we're excited about if you look back over the last several years is we grew faster than we ever intended in the first couple years. the pandemic and that scale- going from a 70 some billion dollar retailer to an over hundred billion doll ret retailer- brings so many opportunities to take out waste, do things more simply. is the target still two billion in cost out? yes, uh, we've said in efficiency work over time we expect 2 to three billion of sustained efficiency improvement from that work. We open 21 new targets this year and to bring a new target to a market that didn't have one before, and the best response we see- uh, that's work. i imagine what, uh, after you announce this program, michael, comparison is going to be right to to amazon prime. how far does target want to push this? Does it want to get into content? does it wantto get into cloud services? what is targets lane and how serious you are about taking that amazonprime member away.",Target,TGT,2
171,rvGTFdEp0G8,Apple's exclusive 10-year deal with Major League Soccer kicks off season 2,Yahoo Finance,2024-02-27 13:00:49+00:00,1,"i've been looking at the future major league soccer deal with apple tv. Unlike other sports like the nfl, where you need to sign up for multiple streamers, have a cable package just to watch the full season. i think sometimes when you're on some of these local sports networks it's useful, but also sometimes people don't really know where to find those. i'm excited to see what goes on the vision pro from a sports perspective. if they can put you in the moment, that's the kind of thing that you don't really get right now. i also think leno messi coming to the mls was huge for not only the league but also for apple and driving a lot of.",Apple,AAPL,1
172,VDw6Z9c6O3U,FTC sues to block Kroger's $24.6B acquisition of Albertsons,Yahoo Finance,2024-02-27 19:18:23+00:00,217,The federal trade commission is suing to block kroger's 24.6 billion acquisition of albertson. the ftc believes that the deal would cause grocery price hikes for many americans. koger responding that the blocking of the merger will actually harm america's consumers and workers. ,Kroger,KR,0
173,5TPhFHaUyAg,"Newmont CEO on Share Buybacks, Copper Projects",Bloomberg Television,2024-02-27 21:37:49+00:00,210,"Last week, newmont announced a go forward portfolio that's never been seen before in the gold industry. It's all tier one operations. it's got great exposure to copper. It has some great projects sitting in behind it. If you come into newmont now and ride the valley with us, back us, you you going to go for a a journey with us that will significantly increase that stock from where it is today come. it's going to make gold as an asset class less appealing, which then filters down to newmont stock. we're pretty excited about the long-term view of go. we wouldn't have the the the of t1 portfolio that we have. we got 10 t1 operations in our portfolio. but the key is to have a margin to whatever that gold price is.",Newmont,NEM,2
174,ZQQDyHrM0rs,"Markets in 2 Minutes: HK Stocks Drop Is AMD, NPC and Apple",Bloomberg Television,2024-03-05 08:18:58+00:00,1,"i think markets are certainly getting exciting again, i feel the last couple of weeks we've got to be drifting a little bit and suddenly it's a very newsy day, like i walked in this morning. i think that you know today is the first really exciting day for a while and you're asking what's driving it? i think tech, apple's boring people, magnificent seven, magnets in seven showing cracks. fed people start to have to reconsider that. the dot plot next",Apple,AAPL,1
175,Z2W5A8BUBAo,Warren Buffett’s Berkshire Hathaway Posts Record Cash Pile,Bloomberg Television,2024-02-26 00:26:55+00:00,6,"Japan has been one of the big focuses for for, for berkshire, and that's been an interesting market for the way that they've been buying businesses there. International capital flowing into japan now has become really a huge story and of course the nikkei, taking out the the historical levels last week, shows you just how much of a change in sentiment there have been.",Berkshire,BRK-B,1
176,Z4ggR16Stu4,Charter Communications to Weigh Altice USA Takeover,Bloomberg Television,2024-02-26 21:49:58+00:00,218,"Charter communications is exploring a takeover of the cable provider, abigail doolittle says. The companies have not confirmed or denied what's going on, but the reporting right now is that these two companies would tie up. It would be the biggest broadband company if they came together with about 35 million subscribers.",Charter,CHTR,1
177,SoG-0_mb4l4,"Boeing jet runs off taxiway, no one is hurt - but it's been a bad week for the airplane maker",Bloomberg Television,2024-03-08 21:08:18+00:00,78,"There's been a lot of boeing news. the ntsb came out, said they weren't cooperating. spirit could be a standalone entity. spirit lost about 350 million of cashflow last year. it had a free cash flow outage. they refinanced their debt. they're actually at a turning point.",Boeing,BA,0
178,ezCKGT7XPQo,Apple Pulls Plug on Electric Car Plans,Bloomberg Television,2024-02-27 20:39:11+00:00,1,Apple has officially cancelled work on a self-driving electric car. The project called titan internally is winding down. There will be layoffs of some hardware people. Other people working on the project are being shifted to apple's ai and machine learning division to work on generative ai products. Timothy Stanley: Apple is cancelling its car project because it wasn't getting anywhere. He says the company is instead focusing its resources on the future of generative ai. Stanley: This is an excellent soft landing for the resources that have been invested in the vehicle project.,Apple,AAPL,1
179,JecAtA-SSRM,FAA Slams Safety Culture at Boeing in New Report,Bloomberg Television,2024-02-28 17:44:05+00:00,78,"Boeing has been criticized for its safety record in the wake of a series of plane crashes. The company has moved its headquarters to Arlington, Virginia, away from a 37 factory outside of seattle. Boeing is part of a duopoly with airbus, so there's not the same accountability as at other companies. The ceo will be sitting down with the head of the faa today. What do you expect anything tangible to come from that, brooke? i think it'll be interesting to see how much they actually share about what's discussed in that meeting. i mean, we've heard about changes from boeing, you know, to two ways in which they've improved their safety culture.",Boeing,BA,0
180,gG1dcpi8stg,FTC Sues to Block $24.6 Billion Kroger-Albertsons Deal,Bloomberg Television,2024-02-26 17:51:44+00:00,217,The ftc sued to block kroger's $24.6 billion acquisition of albertsons. They argue that the tie up would lead to lower wages for workers and higher prices for groceries. bloomberg's sara forden joins us now from dc.,Kroger,KR,0
181,zMGBwYrX1ZE,"S&P 500, Nasdaq Soar to New Records | Bloomberg Markets: The Close 03/01/2024",Bloomberg Television,2024-03-02 01:10:45+00:00,239,"  the nasdaq composite higher by about 183 points or more than a percent here on the day, and that's going to be good enough to lock in a 2% gain on the week. technology continues to lead the advance, up 1.8%, thanks to netapp, among others. energy stocks also getting a lift as wti moves past $80 a barrel. utilities, the financials and the consumer staples.   ",Nasdaq,NDAQ,2
182,fjctYc7xQEU,China Sets Annual Growth Target of 5%,Bloomberg Television,2024-03-05 07:47:02+00:00,107,"The Chinese government has a very good track record of meeting their targeted goal, so we will have to kind of wait and see. There are basefects and entrenched head wednesdays that i just mentioned. The distress and the fiscal coffers at the municipal level is still there, if not worse.",Target,TGT,1
183,flpUszgb4bM,Warren Buffett's Berkshire Hathaway is on track to hit a $1 trillion valuation,Bloomberg Television,2024-02-26 15:16:41+00:00,6,"The stock is up for an eighth day in a row- the longest winning streak going back to april of last year, plus opening at a record high. It's not just about that cash pile, it's also about the fourth quarter operating earnings of $8.48 billion ahead of lastyear by 28%.",Berkshire,BRK-B,2
184,cMrpsp5_0FQ,Big AI Ambitions at Apple After Scrapping Car Plans,Bloomberg Television,2024-03-01 16:41:06+00:00,1,"i think what the street's missing is going to be this renaissance of growth, not just a tie into the apple ecosystem. i think apple recognizes you have 200 million iphones in china. they've gained some market share the last 18 months just because of what they're going through. nobody's got a profit machine like apple. i think that was just brian. was the raw data ripped, the band-aid off, focused on a mouse, a decade lost. for them you can't keep putting good money after bad. this is no different than zuckerberg in better. they need to do it and look, it was a. painful learning lesson, i think, for cook.",Apple,AAPL,1
185,pgra6jU8e-w,"Disney, Reliance Are Said to Sign Binding India Media Merger Pact",Bloomberg Television,2024-02-26 05:01:17+00:00,32," lens will hold at least 61% stake in the most entity, with the rest going to disney. this is a binding agreement and it will take at least a few months for the transaction to complete. so obviously a big threat or big challenge to other competitors, like other rivals like z, netflix or sony.",Disney,DIS,1
186,4WRXC4O1-GM,Peltz Publishes ‘Restore the Magic’ Plan for Disney,Bloomberg Television,2024-03-05 20:44:26+00:00,32,"nelson peltz is out with a manifesto for change over at disney. The 133 page white paper entitled restore the magic at the walt disney company was released on monday. In it, management cemented its demands for an overhaul of disney's board as well as a recasting of its business strategy.",Disney,DIS,1
187,n8UGDzNmtCc,Apple Cancels Electric Car Plans,Bloomberg Television,2024-02-28 12:29:29+00:00,1,"Apple has officially cancelled work on a self-driving electric car. There will be layoffs of some hardware people. Other people working on the project are being shifted to apple's ai and machine learning division to work on generative ai products. Apple has invested over $10 billion in the project, which has had many fits and starts. Apple has cancelled its plans to develop an autonomous car. Instead, the company will focus on its vision pro and augmented reality products. Apple shares are still up about half a percent, but nonetheless really interesting when it comes to apple's strategy. mark: ""It's a moment that's really got everybody kind of rethinking some of the of what apple's doing""",Apple,AAPL,1
188,x95jpoxmPPk,Boeing in Talks to Buy Spirit Aerosystems,Bloomberg Television,2024-03-01 18:47:22+00:00,78,"The shares of spirit eros systems, spr is the ticker for your bloomberg terminal, up 14%. Year to-day trading has resumed here. George Stephanopoulos: Does this tell us anything about how bad things are at spirit? That this is the option? i think it does. Boeing is in the high 30s, let's say, on per month basis, just in general, sorry. That's on the 737 y, that's their most important product. On the 787, you know we're in in the, i think, fiveish, sixish area right now.",Boeing,BA,2
189,Ky3WXdzUu0U,"#Apple & #Tesla under pressure, #Bitcoin hits $69,000: Manus Cranny reports #bloombergbrief #shorts",Bloomberg Television,2024-03-05 19:28:40+00:00,1," apple iphone sales absolutely tank down, 24% in the first 6 weeks. the buying huawei brutal attack, uh in terms of fines, uh coming off conviction byy list. and now the reality about china business, where bush securities might be re-evaluating the 4 trillion value.",Apple,AAPL,0
190,Ky3WXdzUu0U,"#Apple & #Tesla under pressure, #Bitcoin hits $69,000: Manus Cranny reports #bloombergbrief #shorts",Bloomberg Television,2024-03-05 19:28:40+00:00,11,"tesla also under pressure. today their sales and shipments in china plunged. 69,000 on bitcoin go on the etfs. at rafael bostic floats the idea of one cut and a pause. that would on seat the overall macro narrative. never far from the end of a session.",Tesla,TSLA,0
191,XTXHqbdc1Tc,"ECB Holds Rates, Sees Inflation at 2% Target by 2025",Bloomberg Television,2024-03-07 15:30:38+00:00,107,"they also take down their forecast for 2025 to the target of 2%- 1.9% in 2026, as they're forecasting an overshoot. they're also looking looking to see growth slow significantly this year: just a 6/10 gain in gdp for 2024. And they expect growth to pick up a little bit, but only to one and a half percent in 2025, 1.6% in2026.",Target,TGT,0
192,W0_vWlXepbU,Apple’s iPhone Sales Plunge 24% in China to Start Year,Bloomberg Television,2024-03-05 09:56:07+00:00,1,"Apple sales down 24%, francine. iphone sales in just the first six week of the year is absolutely mammoth. apple has been eroding, eroding market share in china. huawei: in those six weeks, while everybody was down, their sales were up 64%.",Apple,AAPL,0
193,xs7PmSZp3Fc,#Apple's AppStore abuse and airline deal on the rocks: Manus Cranny reports #bloombergbrief #shorts,Bloomberg Television,2024-03-04 18:37:14+00:00,1,"Apple is dying nearly 3%. that's real pressure they will appeal. don't worry about the mag 7 turning into the famous 5. still, goldman sachs. talks about limited number of us stocks with extreme valuations. bitcoin- have a look- trading at $66,000 and the option traders are banking on 70,000 bucks.",Apple,AAPL,0
194,YEdqo1i4AdE,"Equity Rally Doesn't Correlate With Good IPO Market, Says EQT's Liu",Bloomberg Television,2024-02-29 12:13:21+00:00,392,"The firm itself has 200 billion under management, but for the individual funds and partners. when i joined the firm ten years ago, we were doing larger deals, so the size of deal, the value, creation strategies have been consistent over time. we have to deploy individual assets, manus, next, circle back and finish off with the markets and the impact it has on flow.",EQT,EQT,1
195,cwUrmJm9O2E,"Budget Carrier IndiGo Has Solid and Healthy Financial Basis, CEO Says",Bloomberg Television,2024-02-28 04:24:36+00:00,175,"Indigo is the first airline in the world to reach 100 million customers in a single year. A quarter of its seat kilometers is international and all the rest is domestic. Internationalization is part of our strategy and matching also the plays in the taking from an economic and gdp perspective. i think indigo has done a wonderful job by giving air travel access to millions and millions of indians. as a single digit number of indian population having a passport, can you imagine what that number doubles. going international, there's still a limited number of people taking air travel as compared to, for example, rail or roads. i would say we have a very solid and healthy financial basis.",Carrier,CARR,1
196,-6AUlj7MZe8,"Moody's Mark Zandi on Rate Cuts, US Consumer Sentiment",Bloomberg Television,2024-03-02 00:40:21+00:00,124,"the two things i worry about, the most in terms of what it might mean for the election for some joe mark good to see you, mark zandi and moody's analytics. Mark zandi: I worry about what the election will mean for me. Moody: I'm worried about what it may mean for my life.",Moody's,MCO,1
197,5eCFoYJJNao,Boeing safety issues lead to lower durable goods orders in US,Bloomberg Television,2024-02-27 14:38:14+00:00,78,"Boeing orders down 6.1% on the headline, down 3/10 on the ex-transportation side. But capital goods orders- non-defense x air- were up a 10th of a percent. That suggests businesses have not yet pulled back too much on what they're ordering and spending.",Boeing,BA,0
198,sg0hbMJS4Yk,Will the Fed Cut Rates Before Reaching Inflation Target? | Presented by CME Group,Bloomberg Television,2024-02-29 16:03:04+00:00,107,"recent data has indicated that six-month trends are at, or below the 2% target, but fed officials, along with other central bankers, don't believe this is a big enough sample to begin to cut rates. another factor shifting expectations is a strong labor market and economic data in a solid growth pattern. should the consumer begin to lose confidence and the labor market begin to weaken, i don't think the fed and other central banks will wait too long to begin cutting rates.",Target,TGT,0
199,er_F0hcJJRc,Nikkei Record; Citi's Livingstone sees 'green shoots' | The Pulse with Francine Lacqua 03/04,Bloomberg Television,2024-03-04 13:18:59+00:00,75,"David: reorganization, not restructuring, is important. Our structure didn't fit the profile of what we wanted to be now. hence my new role on delivering to clients francine last week. We are very excited. He will be in charge of our investment, corporate and commercial banking activities. Citigroup's francine says the canary wharf group are doing an excellent job on post-pandemic recovery. A lot of it has been pre -approved because the chancellor does not have significant freedom. francine, if you look at the polls, it is likely that labour get in. ",Citi,C,1
200,msEw--yRp-I,Apple China iPhone Sales Plunge | The Pulse with Francine Lacqua 03/05,Bloomberg Television,2024-03-06 10:49:46+00:00,1,"iphone sales plunged 24% in china over the first six weeks of the year as apple's troubles in the country deepened. china sets a growth target of around 5%. that is described as ambitious, as the premier li acknowledges. the challenges facing the world's second largest economy, plus the supreme court rules that donald trump can appear on the ballot in november. The Chinese government has set a 5% growth target and a 3% cpi target for 2023. The big question: and why the markets kind of reacted with a ha and a shrug- is: where's that stimulus going to come from, right? Apple sales in china declined by 24% over the first six weeks of the year, pushing it to the fourth among smartphone vendors. i mean, apple has been eroding, eroding market share. they're down now to about 60% of the market share in china. they were at 19% last year and they're losing more ground steadily. Overall, the overall market for smartphones was down also 7%. so there is definite weakness that is coming across across the market.  ",Apple,AAPL,0
201,AVf642I71T4,"Apple EV Reversal, Talks To Avert US Shutdown | The Pulse with Francine Lacqua 02/28",Bloomberg Television,2024-02-28 19:19:48+00:00,1,"iReport: apple is ditching efforts to build an electric car and switching its focus to ai and mixed reality headsets. european commission president says ukraine's allies should consider using profits from frozen russian assets to buy weapons from kiev. congressional leaders meet president biden's efforts to avoid another us government shutdown ramp up.   apple has abandoned its a decade long effort to build an electric car. it's to shift some of the team's 2000 staff to its generative division. i will be joined by mario greco, the chief executive of zurich insurance, to take a look at how air is also changing the insurance industry. ",Apple,AAPL,1
202,d6dbKI0sfLk,"US Adds 140,000 Jobs in February: ADP Report",Bloomberg Television,2024-03-06 13:54:54+00:00,90,"Adp doesn't contain government jobs, so they're not going to match up exactly, but the track record is they've been way off in recent months. The median change in annual pay for job stayers: 5.1%, for job changers 7.6%. so not a lot of slowing in that.",ADP,ADP,1
203,2PCUTSCfhXo,Apple Wants to Make More Wearable Devices,Bloomberg Television,2024-02-26 15:20:51+00:00,1,"Apple is looking at all sorts of new wearable devices to augment the airpods and the vision pro and the apple watch. One consideration is smart glasses- not a ar glasses, but smart glasses with clear lenses but that use special speakers and external cameras that use a ai right in voice control. i don't think the iphone is going to go anywhere. Apple is not going to let each product cannibalize each other. They want you to have a watch on your wrist, glasses on your face, a phone in your pocket. i think that mirror has taken sort of the android and the google role in this exciting world. i certainly see them in a battle for years to come. Apple is working with Samsung on a mixed reality headset for release in early 2025. The company is also working with metta on an augmented reality operating system. Apple's data management system is different from that of metta, which keeps the data on the device. Apple is also developing its own version of Android, which is based on android.",Apple,AAPL,1
204,nUX92uIRDVA,"Warren on Shutdown, Interest Rates, Kroger-Albertsons Deal",Bloomberg Television,2024-02-27 22:38:34+00:00,217,"The ftc yesterday filing suit to block the merger between kroger and albertson. We've had news of the capital one discover financial merger, both of which i know you are against on anti-competitive grounds. But what these companies are arue is that is how they're able to compete against a visa or a mastercard or an amazon or a walmart. Is it not anti- competitive to not allow consolidation to compete with the largest players that are out In addition to antitrust, you're passionate about crypto and anti-money laundering legislation. Why not try to collaborate with the industry to fix the issues? i don't understand why the industry seems to be saying that the only way that they can survive is if there's plenty of space for the drug traffickers and human traffickers. i welcome anybody who wants to come in and make that happen.",Kroger,KR,1
